file,line,value,context,classification
code/mountain_flood/problem3/communication.py,51,1,z=a[2]+slopes[0]*(lon-a[0])+slopes[1]*(lat-a[1]),solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,70,1,"n=max(1,math.ceil((s['end']-s['start'])*15/step)) if s['phase']!='交接' else 1",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,71,1,"for f in np.linspace(0,1,n+1):",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,86,1,"coords.extend(map(tuple,m.xy[1:]))",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,98,0,"if best is None or score<best[0]:best=(score,a,b)",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,100,0,"save('relay_search.json',dict(required_points=len(pts),candidates=len(candidates),best_score=best[0],selected=[candidates[best[1]],candidates[best[2]]]))",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,125,0,"dur=s['end']-s['start'];cuts=list(np.linspace(0,1,max(1,math.ceil(dur/optimization_parameters()['communication_certificate']['step_s']))+1))",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,125,1,"dur=s['end']-s['start'];cuts=list(np.linspace(0,1,max(1,math.ceil(dur/optimization_parameters()['communication_certificate']['step_s']))+1))",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,133,1,"if verbose:print('certified',ri+1,'/',len(rs),'fail',len(fails),flush=True)",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,27,1000,"fspl=32.45+20*math.log10(m.comm['frequency_mhz'])+20*math.log10(max(max(ds)/1000,1e-6))",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,36,2,low=a if a[2]<=b[2] else b,solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,36,2,low=a if a[2]<=b[2] else b,solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,37,1.0,"return (threshold-fspl,'vertical_LOS') if not m.blocked(low,f) else (-1.,'blocked')",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,47,1,"mask=rasterize([(geom,1)],out_shape=(r1-r0,c1-c0),transform=tf,all_touched=True).astype(bool)",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,49,2,"slopes=np.linalg.solve(np.array([ab,af]),np.array([b[2]-a[2],f[2]-a[2]]))",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,49,2,"slopes=np.linalg.solve(np.array([ab,af]),np.array([b[2]-a[2],f[2]-a[2]]))",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,49,2,"slopes=np.linalg.solve(np.array([ab,af]),np.array([b[2]-a[2],f[2]-a[2]]))",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,49,2,"slopes=np.linalg.solve(np.array([ab,af]),np.array([b[2]-a[2],f[2]-a[2]]))",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,51,0,z=a[2]+slopes[0]*(lon-a[0])+slopes[1]*(lat-a[1]),solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,52,0,z-=abs(slopes[0]*m.tf.a)/2+abs(slopes[1]*m.tf.e)/2,solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,52,1,z-=abs(slopes[0]*m.tf.a)/2+abs(slopes[1]*m.tf.e)/2,solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,61,2,e=2*t['cruise_power']*d/t['vc']/3600+t['mass']*m.parameters['gravity_m_s2']*((h-o['z'])+(h-z))/(t['eta']*3.6e6),solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,63,3600,"return dict(out=out,ret=ret,fly_energy=e,ready=t['prep']+out+t['link_setup'],max_service=((1-t['rho']/100)*t['E']-e)*3600/service_power-t['link_setup'])",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,115,0,if margin>=0:,solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,123,2,"mid=(f0+f1)/2;split(f0,mid,depth+1);split(mid,f1,depth+1)",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,125,1,"dur=s['end']-s['start'];cuts=list(np.linspace(0,1,max(1,math.ceil(dur/optimization_parameters()['communication_certificate']['step_s']))+1))",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,132,1,"for f0,f1 in zip(cuts[:-1],cuts[1:]):split(f0,f1)",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,26,0,"ds=[math.hypot(m.geo.inv(p[0],p[1],fixed[0],fixed[1])[2]*factor,p[2]-fixed[2]) for p in [a,b]]",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,26,1,"ds=[math.hypot(m.geo.inv(p[0],p[1],fixed[0],fixed[1])[2]*factor,p[2]-fixed[2]) for p in [a,b]]",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,26,0,"ds=[math.hypot(m.geo.inv(p[0],p[1],fixed[0],fixed[1])[2]*factor,p[2]-fixed[2]) for p in [a,b]]",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,26,1,"ds=[math.hypot(m.geo.inv(p[0],p[1],fixed[0],fixed[1])[2]*factor,p[2]-fixed[2]) for p in [a,b]]",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,100,1,"save('relay_search.json',dict(required_points=len(pts),candidates=len(candidates),best_score=best[0],selected=[candidates[best[1]],candidates[best[2]]]))",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,100,2,"save('relay_search.json',dict(required_points=len(pts),candidates=len(candidates),best_score=best[0],selected=[candidates[best[1]],candidates[best[2]]]))",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,123,1,"mid=(f0+f1)/2;split(f0,mid,depth+1);split(mid,f1,depth+1)",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,123,1,"mid=(f0+f1)/2;split(f0,mid,depth+1);split(mid,f1,depth+1)",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,125,1,"dur=s['end']-s['start'];cuts=list(np.linspace(0,1,max(1,math.ceil(dur/optimization_parameters()['communication_certificate']['step_s']))+1))",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,130,0,if 0<frac<1:cuts.append(frac),solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,130,1,if 0<frac<1:cuts.append(frac),solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,132,1,"for f0,f1 in zip(cuts[:-1],cuts[1:]):split(f0,f1)",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,46,2,"geom={'type':'Polygon','coordinates':[[a[:2].tolist(),b[:2].tolist(),f[:2].tolist(),a[:2].tolist()]]}",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,46,2,"geom={'type':'Polygon','coordinates':[[a[:2].tolist(),b[:2].tolist(),f[:2].tolist(),a[:2].tolist()]]}",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,46,2,"geom={'type':'Polygon','coordinates':[[a[:2].tolist(),b[:2].tolist(),f[:2].tolist(),a[:2].tolist()]]}",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,46,2,"geom={'type':'Polygon','coordinates':[[a[:2].tolist(),b[:2].tolist(),f[:2].tolist(),a[:2].tolist()]]}",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,70,15,"n=max(1,math.ceil((s['end']-s['start'])*15/step)) if s['phase']!='交接' else 1",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,118,1,if provider=='G01' and margin>=1:break,solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,63,1,"return dict(out=out,ret=ret,fly_energy=e,ready=t['prep']+out+t['link_setup'],max_service=((1-t['rho']/100)*t['E']-e)*3600/service_power-t['link_setup'])",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,116,0,"if best is None or margin>best[0]:best=(margin,method,provider,mission)",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,63,100,"return dict(out=out,ret=ret,fly_energy=e,ready=t['prep']+out+t['link_setup'],max_service=((1-t['rho']/100)*t['E']-e)*3600/service_power-t['link_setup'])",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,111,1e-07,"options=[('G01',gw,m.comm['thresholds_db']['direct'],None)]+[(v['unit'],v['pos'],m.comm['thresholds_db']['access'],v['id']) for v in relays if t0>=v['ready']-1e-7 and t1<=v['servic",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,111,1e-07,"options=[('G01',gw,m.comm['thresholds_db']['direct'],None)]+[(v['unit'],v['pos'],m.comm['thresholds_db']['access'],v['id']) for v in relays if t0>=v['ready']-1e-7 and t1<=v['servic",solver/physics/index; inspect context
code/mountain_flood/problem3/communication.py,124,2,"else:fails.append(dict(route=r['id'],phase=s['phase'],time=[t0,t1],pos=((p+q)/2).tolist()))",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,42,45,"def solve_choices(m, routes, relays, seconds=45, verbose=False, objective='arrival', due_buffer=0.):",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,42,0.0,"def solve_choices(m, routes, relays, seconds=45, verbose=False, objective='arrival', due_buffer=0.):",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,105,1,solver.parameters.num_search_workers = 1,solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,10,0,"sys.path.insert(0, str(_BootstrapPath(__file__).resolve().parents[2]))",path/bootstrap
code/mountain_flood/problem3/hard_deadline.py,134,3,"check = validate(m, out, 3)",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,98,0,"cmax = cp.new_int_var(0, 30000, 'joint_makespan')",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,98,30000,"cmax = cp.new_int_var(0, 30000, 'joint_makespan')",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,157,45,"ap.add_argument('--seconds', type=int, default=45)",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,159,0.0,"ap.add_argument('--buffer', type=float, default=0.)",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,10,2,"sys.path.insert(0, str(_BootstrapPath(__file__).resolve().parents[2]))",path/bootstrap
code/mountain_flood/problem3/hard_deadline.py,65,0,"end = cp.new_int_var(0, 30000, f'end_{j}_{g}')",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,65,30000,"end = cp.new_int_var(0, 30000, f'end_{j}_{g}')",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,66,0,"battery_end = cp.new_int_var(0, 40000, f'battery_end_{j}_{g}')",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,66,40000,"battery_end = cp.new_int_var(0, 40000, f'battery_end_{j}_{g}')",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,71,0,"active_start = cp.new_int_var(0, 30000, f'active_{j}_{g}')",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,71,30000,"active_start = cp.new_int_var(0, 30000, f'active_{j}_{g}')",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,74,0,"active_end = cp.new_int_var(0, 30000, f'active_end_{j}_{g}')",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,74,30000,"active_end = cp.new_int_var(0, 30000, f'active_end_{j}_{g}')",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,120,0.0,free_units = [0.] * len(m.units[g]),solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,121,0.0,free_batteries = [0.] * m.types[g]['batteries'],solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,37,0.0,"part.update(id=r['id'] + chr(97 + k), start=0., end=part['duration'])",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,86,1,"cp.add_hint(presence, 1)",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,95,1,"cp.add_cumulative([v['interval'] for v in group], [1] * len(group), len(m.units[g]))",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,96,1,"cp.add_cumulative([v['battery_interval'] for v in group], [1] * len(group), m.types[g]['batteries'])",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,126,1,r['battery'] = f'{g}B{bi+1:02}',solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,136,20,"if verbose: print('validation failures', check['errors'][:20], flush=True)",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,57,1e-07,last_start = math.floor(m.boxes[int(b)]['deadline'] - delivery_offset - due_buffer + 1e-7),solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,73,0,cp.add(active_start == 0).only_enforce_if(presence.Not()),solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,76,0,cp.add(active_end == 0).only_enforce_if(presence.Not()),solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,79,1000,arrival_terms.append(1000 * weight * active_start + round(1000 * offset) * presence),solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,37,97,"part.update(id=r['id'] + chr(97 + k), start=0., end=part['duration'])",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,58,0,"domains = intersect(domains, [(0, last_start)])",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,79,1000,arrival_terms.append(1000 * weight * active_start + round(1000 * offset) * presence),solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,123,1e-06,"ui = next(i for i, t in enumerate(free_units) if t <= r['start'] + 1e-6)",solver/physics/index; inspect context
code/mountain_flood/problem3/hard_deadline.py,124,1e-06,"bi = next(i for i, t in enumerate(free_batteries) if t <= r['start'] + 1e-6)",solver/physics/index; inspect context
code/mountain_flood/problem3/joint_solver.py,59,4,"def northern_sites(m,routes,west,east,limit=4):",solver/physics/index; inspect context
code/mountain_flood/problem3/joint_solver.py,9,0,"sys.path.insert(0, str(_BootstrapPath(__file__).resolve().parents[2]))",path/bootstrap
code/mountain_flood/problem3/joint_solver.py,30,1,"for n in range(1,16):groups.setdefault(find(n),[]).append(n)",solver/physics/index; inspect context
code/mountain_flood/problem3/joint_solver.py,30,16,"for n in range(1,16):groups.setdefault(find(n),[]).append(n)",solver/physics/index; inspect context
code/mountain_flood/problem3/joint_solver.py,36,3,if len(existing)>=3:,solver/physics/index; inspect context
code/mountain_flood/problem3/joint_solver.py,60,200,"pts,_=sample_segments(routes,200);gw=gateway(m)",solver/physics/index; inspect context
code/mountain_flood/problem3/joint_solver.py,105,30,final_end=max(r['end'] for r in data['routes'])+30,solver/physics/index; inspect context
