parameter_name,math_symbol,python_variable,current_value,unit,original_source,using_files,using_questions,paper_location
S014-WAT-01.priority,π_b,Model.boxes[S014-WAT-01].priority,12,系数,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S014-WAT-01.first,F_b,Model.boxes[S014-WAT-01].first,True,布尔,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S014-WAT-01.medical,M_b,Model.boxes[S014-WAT-01].medical,False,布尔,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S014-FOD-01.node,i_b,Model.boxes[S014-FOD-01].node,14,服务区索引,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S014-FOD-01.w,w_b,Model.boxes[S014-FOD-01].w,8,kg,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S014-FOD-01.v,v_b,Model.boxes[S014-FOD-01].v,0.028,m³,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S014-FOD-01.due,d_b,Model.boxes[S014-FOD-01].due,7200,s,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S014-FOD-01.deadline,h_b,Model.boxes[S014-FOD-01].deadline,无硬截止,s,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S014-FOD-01.priority,π_b,Model.boxes[S014-FOD-01].priority,10,系数,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S014-FOD-01.first,F_b,Model.boxes[S014-FOD-01].first,False,布尔,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S014-FOD-01.medical,M_b,Model.boxes[S014-FOD-01].medical,False,布尔,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-MED-01.node,i_b,Model.boxes[S015-MED-01].node,15,服务区索引,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-MED-01.w,w_b,Model.boxes[S015-MED-01].w,3,kg,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-MED-01.v,v_b,Model.boxes[S015-MED-01].v,0.012,m³,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-MED-01.due,d_b,Model.boxes[S015-MED-01].due,7200,s,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-MED-01.deadline,h_b,Model.boxes[S015-MED-01].deadline,7200,s,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-MED-01.priority,π_b,Model.boxes[S015-MED-01].priority,18,系数,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-MED-01.first,F_b,Model.boxes[S015-MED-01].first,True,布尔,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-MED-01.medical,M_b,Model.boxes[S015-MED-01].medical,True,布尔,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-WAT-01.node,i_b,Model.boxes[S015-WAT-01].node,15,服务区索引,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-WAT-01.w,w_b,Model.boxes[S015-WAT-01].w,14,kg,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-WAT-01.v,v_b,Model.boxes[S015-WAT-01].v,0.027,m³,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-WAT-01.due,d_b,Model.boxes[S015-WAT-01].due,10800,s,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-WAT-01.deadline,h_b,Model.boxes[S015-WAT-01].deadline,10800,s,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-WAT-01.priority,π_b,Model.boxes[S015-WAT-01].priority,8,系数,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-WAT-01.first,F_b,Model.boxes[S015-WAT-01].first,True,布尔,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-WAT-01.medical,M_b,Model.boxes[S015-WAT-01].medical,False,布尔,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-FOD-01.node,i_b,Model.boxes[S015-FOD-01].node,15,服务区索引,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-FOD-01.w,w_b,Model.boxes[S015-FOD-01].w,8,kg,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-FOD-01.v,v_b,Model.boxes[S015-FOD-01].v,0.028,m³,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-FOD-01.due,d_b,Model.boxes[S015-FOD-01].due,14400,s,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-FOD-01.deadline,h_b,Model.boxes[S015-FOD-01].deadline,无硬截止,s,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-FOD-01.priority,π_b,Model.boxes[S015-FOD-01].priority,6,系数,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-FOD-01.first,F_b,Model.boxes[S015-FOD-01].first,False,布尔,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
S015-FOD-01.medical,M_b,Model.boxes[S015-FOD-01].medical,False,布尔,input/物资需求与配送时限.xlsx::逐箱货箱清单,code/mountain_flood/core/domain.py;code/mountain_flood/problem2/search.py;code/mountain_flood/validation/replay.py,Q1-Q4,§问题二时限公式；提交表逐箱交付
base_parameters.dem_file,—,base_parameters.dem_file,镇龙乡及周边30米DEM.tif,按字段名,config/base_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
base_parameters.terrain_clearance_m,—,base_parameters.terrain_clearance_m,50,按字段名,config/base_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
base_parameters.service_height_m,—,base_parameters.service_height_m,30,按字段名,config/base_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
base_parameters.gravity_m_s2,—,base_parameters.gravity_m_s2,9.81,按字段名,config/base_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
base_parameters.charge_soc_break,—,base_parameters.charge_soc_break,0.9,按字段名,config/base_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
base_parameters.charge_first_stage_fraction,—,base_parameters.charge_first_stage_fraction,0.65,按字段名,config/base_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
base_parameters.charge_second_stage_fraction,—,base_parameters.charge_second_stage_fraction,0.35,按字段名,config/base_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
base_parameters.initial_soc,—,base_parameters.initial_soc,1.0,按字段名,config/base_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
base_parameters.relay_max_agl_m,—,base_parameters.relay_max_agl_m,300,按字段名,config/base_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
optimization_parameters.method_comparison.methods,—,optimization_parameters.method_comparison.methods,"[""grasp"", ""hill"", ""anneal"", ""tabu""]",按字段名,config/optimization_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
optimization_parameters.method_comparison.seeds,—,optimization_parameters.method_comparison.seeds,"[0, 1, 2]",按字段名,config/optimization_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
optimization_parameters.method_comparison.search_budget_s,—,optimization_parameters.method_comparison.search_budget_s,6,按字段名,config/optimization_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
optimization_parameters.method_comparison.schedule_budget_s,—,optimization_parameters.method_comparison.schedule_budget_s,8,按字段名,config/optimization_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
optimization_parameters.method_comparison.cp_sat_seed,—,optimization_parameters.method_comparison.cp_sat_seed,42,按字段名,config/optimization_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
optimization_parameters.route_search.max_stops_per_route,—,optimization_parameters.route_search.max_stops_per_route,3,按字段名,config/optimization_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
optimization_parameters.route_search.mutation_attempts,—,optimization_parameters.route_search.mutation_attempts,35,按字段名,config/optimization_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
optimization_parameters.route_search.hill_neighbors,—,optimization_parameters.route_search.hill_neighbors,10,按字段名,config/optimization_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
optimization_parameters.route_search.tabu_neighbors,—,optimization_parameters.route_search.tabu_neighbors,10,按字段名,config/optimization_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
optimization_parameters.route_search.hill_restart_interval,—,optimization_parameters.route_search.hill_restart_interval,8,按字段名,config/optimization_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
optimization_parameters.route_search.tabu_tenure,—,optimization_parameters.route_search.tabu_tenure,12,按字段名,config/optimization_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
optimization_parameters.route_search.anneal_min_temperature,—,optimization_parameters.route_search.anneal_min_temperature,0.001,按字段名,config/optimization_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
optimization_parameters.route_search.anneal_acceptance_scale,—,optimization_parameters.route_search.anneal_acceptance_scale,50000,按字段名,config/optimization_parameters.json,code/mountain_flood/core/parameters.py;code/mountain_flood/problem3/communication.py;code/mountain_flood/problem2/search.py,Q1-Q4,§假设；§算法实验
